voltage_YSR_1_41B	absJ_YSR_1_41B	J_YSR_1_41B	current_YSR_1_41B	time_YSR_1_41B
-4.000000E-1	1.320079E-4	-1.320079E-4	-5.119940E-10	1.336426E+2
-3.500000E-1	1.147125E-4	-1.147125E-4	-4.449137E-10	1.340547E+2
-3.000000E-1	9.703545E-5	-9.703545E-5	-3.763529E-10	1.342432E+2
-2.500000E-1	7.888154E-5	-7.888154E-5	-3.059428E-10	1.344316E+2
-2.000000E-1	6.081493E-5	-6.081493E-5	-2.358713E-10	1.346201E+2
-1.500000E-1	4.467389E-5	-4.467389E-5	-1.732681E-10	1.348096E+2
-1.000000E-1	2.748357E-5	-2.748357E-5	-1.065953E-10	1.349980E+2
-5.000000E-2	1.196151E-5	-1.196151E-5	-4.639282E-11	1.358936E+2
0.000000E+0	5.471166E-7	5.471166E-7	2.121997E-12	1.364170E+2
0.000000E+0	6.548719E-7	6.548719E-7	2.539927E-12	1.369404E+2
5.000000E-2	1.295081E-5	1.295081E-5	5.022984E-11	1.374639E+2
1.000000E-1	1.457972E-5	1.457972E-5	5.654757E-11	1.379873E+2
1.500000E-1	1.587575E-5	1.587575E-5	6.157426E-11	1.385107E+2
2.000000E-1	6.551720E-5	6.551720E-5	2.541091E-10	1.391172E+2
2.500000E-1	8.490963E-5	8.490963E-5	3.293228E-10	1.393057E+2
3.000000E-1	1.006767E-4	1.006767E-4	3.904756E-10	1.394941E+2
3.500000E-1	1.134012E-4	1.134012E-4	4.398277E-10	1.400703E+2
4.000000E-1	1.279352E-4	1.279352E-4	4.961977E-10	1.408691E+2
4.500000E-1	1.320265E-4	1.320265E-4	5.120661E-10	1.412803E+2
5.000000E-1	1.414187E-4	1.414187E-4	5.484936E-10	1.414688E+2
5.000000E-1	1.408720E-4	1.408720E-4	5.463734E-10	1.416572E+2
4.500000E-1	1.312405E-4	1.312405E-4	5.090174E-10	1.418467E+2
4.000000E-1	1.215332E-4	1.215332E-4	4.713675E-10	1.420352E+2
3.500000E-1	1.080410E-4	1.080410E-4	4.190382E-10	1.422236E+2
3.000000E-1	8.974764E-5	8.974764E-5	3.480871E-10	1.424121E+2
2.500000E-1	7.355509E-5	7.355509E-5	2.852841E-10	1.426016E+2
2.000000E-1	5.645378E-5	5.645378E-5	2.189565E-10	1.427900E+2
1.500000E-1	3.931974E-5	3.931974E-5	1.525020E-10	1.429785E+2
1.000000E-1	1.391950E-5	1.391950E-5	5.398691E-11	1.438740E+2
5.000000E-2	1.080109E-5	1.080109E-5	4.189211E-11	1.443975E+2
0.000000E+0	4.265417E-6	-4.265417E-6	-1.654346E-11	1.449209E+2
-5.000000E-2	1.820922E-5	-1.820922E-5	-7.062462E-11	1.455273E+2
-1.000000E-1	3.877861E-5	-3.877861E-5	-1.504032E-10	1.457158E+2
-1.500000E-1	5.511697E-5	-5.511697E-5	-2.137717E-10	1.459053E+2
-2.000000E-1	7.194094E-5	-7.194094E-5	-2.790236E-10	1.460938E+2
-2.500000E-1	8.890764E-5	-8.890764E-5	-3.448291E-10	1.462822E+2
-3.000000E-1	1.038853E-4	-1.038853E-4	-4.029203E-10	1.464707E+2
-3.500000E-1	1.198608E-4	-1.198608E-4	-4.648811E-10	1.466602E+2
-4.000000E-1	1.303626E-4	-1.303626E-4	-5.056126E-10	1.468486E+2
-4.500000E-1	1.378973E-4	-1.378973E-4	-5.348360E-10	1.470371E+2
-5.000000E-1	1.632488E-4	-1.632488E-4	-6.331620E-10	1.476133E+2
-5.000000E-1	1.603114E-4	-1.603114E-4	-6.217693E-10	1.484111E+2
-4.500000E-1	1.337472E-4	-1.337472E-4	-5.187398E-10	1.488232E+2
-4.000000E-1	1.241919E-4	-1.241919E-4	-4.816793E-10	1.490117E+2
-3.500000E-1	1.093782E-4	-1.093782E-4	-4.242243E-10	1.492002E+2
-3.000000E-1	9.104686E-5	-9.104686E-5	-3.531261E-10	1.493896E+2
-2.500000E-1	7.507977E-5	-7.507977E-5	-2.911976E-10	1.495781E+2
-2.000000E-1	5.931330E-5	-5.931330E-5	-2.300472E-10	1.497666E+2
-1.500000E-1	4.172487E-5	-4.172487E-5	-1.618303E-10	1.499551E+2
-1.000000E-1	2.621280E-5	-2.621280E-5	-1.016666E-10	1.501445E+2
-5.000000E-2	1.285492E-5	-1.285492E-5	-4.985791E-11	1.510400E+2
0.000000E+0	7.979860E-7	7.979860E-7	3.094996E-12	1.515635E+2
0.000000E+0	1.386967E-6	1.386967E-6	5.379364E-12	1.520869E+2
5.000000E-2	1.281152E-5	1.281152E-5	4.968961E-11	1.526104E+2
1.000000E-1	3.077943E-5	3.077943E-5	1.193783E-10	1.535508E+2
1.500000E-1	4.942110E-5	4.942110E-5	1.916802E-10	1.537393E+2
2.000000E-1	6.535642E-5	6.535642E-5	2.534855E-10	1.539287E+2
2.500000E-1	8.094249E-5	8.094249E-5	3.139362E-10	1.541172E+2
3.000000E-1	9.804207E-5	9.804207E-5	3.802571E-10	1.543057E+2
3.500000E-1	1.127014E-4	1.127014E-4	4.371136E-10	1.544941E+2
4.000000E-1	1.226924E-4	1.226924E-4	4.758637E-10	1.546836E+2
4.500000E-1	1.321587E-4	1.321587E-4	5.125786E-10	1.548721E+2
5.000000E-1	1.399962E-4	1.399962E-4	5.429767E-10	1.550605E+2
5.000000E-1	1.390843E-4	1.390843E-4	5.394396E-10	1.552490E+2
4.500000E-1	1.299271E-4	1.299271E-4	5.039235E-10	1.554385E+2
4.000000E-1	1.192911E-4	1.192911E-4	4.626717E-10	1.556270E+2
3.500000E-1	1.046285E-4	1.046285E-4	4.058026E-10	1.558154E+2
3.000000E-1	8.872787E-5	8.872787E-5	3.441319E-10	1.560039E+2
2.500000E-1	7.164753E-5	7.164753E-5	2.778856E-10	1.561934E+2
2.000000E-1	5.472257E-5	5.472257E-5	2.122420E-10	1.563818E+2
1.500000E-1	3.939333E-5	3.939333E-5	1.527874E-10	1.565703E+2
1.000000E-1	1.395871E-5	1.395871E-5	5.413900E-11	1.574658E+2
5.000000E-2	1.053514E-5	1.053514E-5	4.086066E-11	1.579893E+2
0.000000E+0	3.164494E-6	-3.164494E-6	-1.227352E-11	1.585127E+2
-5.000000E-2	1.366612E-5	-1.366612E-5	-5.300417E-11	1.590361E+2
-1.000000E-1	2.530326E-5	-2.530326E-5	-9.813894E-11	1.599766E+2
-1.500000E-1	5.067609E-5	-5.067609E-5	-1.965477E-10	1.601660E+2
-2.000000E-1	6.762926E-5	-6.762926E-5	-2.623007E-10	1.603545E+2
-2.500000E-1	8.324855E-5	-8.324855E-5	-3.228803E-10	1.605430E+2
-3.000000E-1	9.952986E-5	-9.952986E-5	-3.860275E-10	1.607314E+2
-3.500000E-1	1.150204E-4	-1.150204E-4	-4.461078E-10	1.609209E+2
-4.000000E-1	1.262863E-4	-1.262863E-4	-4.898024E-10	1.611094E+2
-4.500000E-1	1.352552E-4	-1.352552E-4	-5.245885E-10	1.612979E+2
-5.000000E-1	1.428826E-4	-1.428826E-4	-5.541715E-10	1.614863E+2
-5.000000E-1	1.417505E-4	-1.417505E-4	-5.497807E-10	1.616758E+2
-4.500000E-1	1.396959E-4	-1.396959E-4	-5.418119E-10	1.622510E+2
-4.000000E-1	1.215250E-4	-1.215250E-4	-4.713359E-10	1.630498E+2
-3.500000E-1	1.056354E-4	-1.056354E-4	-4.097078E-10	1.634619E+2
-3.000000E-1	8.964462E-5	-8.964462E-5	-3.476875E-10	1.636504E+2
-2.500000E-1	7.223999E-5	-7.223999E-5	-2.801835E-10	1.638389E+2
-2.000000E-1	5.631016E-5	-5.631016E-5	-2.183995E-10	1.640273E+2
-1.500000E-1	4.131056E-5	-4.131056E-5	-1.602234E-10	1.642168E+2
-1.000000E-1	2.157119E-5	-2.157119E-5	-8.366408E-11	1.653613E+2
-5.000000E-2	1.287270E-5	-1.287270E-5	-4.992690E-11	1.662568E+2
0.000000E+0	3.878686E-9	-3.878686E-9	-1.504352E-14	1.667803E+2
