voltage_YSR_1_41A	absJ_YSR_1_41A	J_YSR_1_41A	current_YSR_1_41A	time_YSR_1_41A
-4.000000E-1	1.805085E+1	-1.805085E+1	-7.001040E-5	9.823437E+1
-3.500000E-1	1.579183E+1	-1.579183E+1	-6.124878E-5	9.842285E+1
-3.000000E-1	1.353371E+1	-1.353371E+1	-5.249062E-5	9.861035E+1
-2.500000E-1	1.127594E+1	-1.127594E+1	-4.373385E-5	9.879883E+1
-2.000000E-1	9.022507E+0	-9.022507E+0	-3.499388E-5	9.898633E+1
-1.500000E-1	6.768010E+0	-6.768010E+0	-2.624979E-5	9.917480E+1
-1.000000E-1	4.510547E+0	-4.510547E+0	-1.749420E-5	9.936328E+1
-5.000000E-2	2.251745E+0	-2.251745E+0	-8.733415E-6	9.974512E+1
0.000000E+0	2.979683E-4	2.979683E-4	1.155673E-9	1.003203E+2
0.000000E+0	3.146376E-4	3.146376E-4	1.220325E-9	1.005088E+2
5.000000E-2	2.266104E+0	2.266104E+0	8.789105E-6	1.008906E+2
1.000000E-1	4.523457E+0	4.523457E+0	1.754427E-5	1.014658E+2
1.500000E-1	6.780832E+0	6.780832E+0	2.629952E-5	1.016543E+2
2.000000E-1	9.035505E+0	9.035505E+0	3.504429E-5	1.018418E+2
2.500000E-1	1.128916E+1	1.128916E+1	4.378513E-5	1.020303E+2
3.000000E-1	1.354749E+1	1.354749E+1	5.254407E-5	1.022188E+2
3.500000E-1	1.580622E+1	1.580622E+1	6.130456E-5	1.024063E+2
4.000000E-1	1.806548E+1	1.806548E+1	7.006712E-5	1.025947E+2
4.500000E-1	2.032135E+1	2.032135E+1	7.881656E-5	1.027822E+2
5.000000E-1	2.257639E+1	2.257639E+1	8.756272E-5	1.029707E+2
5.000000E-1	2.257637E+1	2.257637E+1	8.756268E-5	1.031592E+2
4.500000E-1	2.032133E+1	2.032133E+1	7.881646E-5	1.033467E+2
4.000000E-1	1.806585E+1	1.806585E+1	7.006857E-5	1.035352E+2
3.500000E-1	1.580667E+1	1.580667E+1	6.130632E-5	1.037227E+2
3.000000E-1	1.354811E+1	1.354811E+1	5.254646E-5	1.039111E+2
2.500000E-1	1.128981E+1	1.128981E+1	4.378762E-5	1.040996E+2
2.000000E-1	9.036139E+0	9.036139E+0	3.504675E-5	1.042871E+2
1.500000E-1	6.781358E+0	6.781358E+0	2.630156E-5	1.044756E+2
1.000000E-1	4.523823E+0	4.523823E+0	1.754569E-5	1.046641E+2
5.000000E-2	2.266447E+0	2.266447E+0	8.790435E-6	1.050449E+2
0.000000E+0	1.528382E-5	1.528382E-5	5.927844E-11	1.065508E+2
-5.000000E-2	2.252688E+0	-2.252688E+0	-8.737073E-6	1.073203E+2
-1.000000E-1	4.512999E+0	-4.512999E+0	-1.750371E-5	1.078955E+2
-1.500000E-1	6.771669E+0	-6.771669E+0	-2.626398E-5	1.080840E+2
-2.000000E-1	9.027571E+0	-9.027571E+0	-3.501352E-5	1.082715E+2
-2.500000E-1	1.128230E+1	-1.128230E+1	-4.375850E-5	1.084600E+2
-3.000000E-1	1.354166E+1	-1.354166E+1	-5.252147E-5	1.086484E+2
-3.500000E-1	1.580144E+1	-1.580144E+1	-6.128603E-5	1.088359E+2
-4.000000E-1	1.806172E+1	-1.806172E+1	-7.005254E-5	1.090244E+2
-4.500000E-1	2.031740E+1	-2.031740E+1	-7.880124E-5	1.092129E+2
-5.000000E-1	2.257358E+1	-2.257358E+1	-8.755186E-5	1.094004E+2
-5.000000E-1	2.257369E+1	-2.257369E+1	-8.755227E-5	1.095889E+2
-4.500000E-1	2.031785E+1	-2.031785E+1	-7.880296E-5	1.097764E+2
-4.000000E-1	1.806302E+1	-1.806302E+1	-7.005758E-5	1.099648E+2
-3.500000E-1	1.580267E+1	-1.580267E+1	-6.129080E-5	1.101533E+2
-3.000000E-1	1.354318E+1	-1.354318E+1	-5.252734E-5	1.103408E+2
-2.500000E-1	1.128369E+1	-1.128369E+1	-4.376388E-5	1.105293E+2
-2.000000E-1	9.028837E+0	-9.028837E+0	-3.501843E-5	1.107178E+2
-1.500000E-1	6.772617E+0	-6.772617E+0	-2.626766E-5	1.109053E+2
-1.000000E-1	4.513732E+0	-4.513732E+0	-1.750655E-5	1.110937E+2
-5.000000E-2	2.253205E+0	-2.253205E+0	-8.739075E-6	1.114756E+2
0.000000E+0	1.228421E-5	1.228421E-5	4.764441E-11	1.129805E+2
0.000000E+0	7.790575E-6	7.790575E-6	3.021582E-11	1.135049E+2
5.000000E-2	2.267871E+0	2.267871E+0	8.795959E-6	1.142734E+2
1.000000E-1	4.527280E+0	4.527280E+0	1.755910E-5	1.148496E+2
1.500000E-1	6.786641E+0	6.786641E+0	2.632205E-5	1.150371E+2
2.000000E-1	9.043402E+0	9.043402E+0	3.507492E-5	1.152256E+2
2.500000E-1	1.129914E+1	1.129914E+1	4.382384E-5	1.154131E+2
3.000000E-1	1.355958E+1	1.355958E+1	5.259097E-5	1.156016E+2
3.500000E-1	1.582048E+1	1.582048E+1	6.135989E-5	1.157900E+2
4.000000E-1	1.808186E+1	1.808186E+1	7.013066E-5	1.159775E+2
4.500000E-1	2.033964E+1	2.033964E+1	7.888749E-5	1.161660E+2
5.000000E-1	2.259662E+1	2.259662E+1	8.764119E-5	1.163545E+2
5.000000E-1	2.259672E+1	2.259672E+1	8.764159E-5	1.165420E+2
4.500000E-1	2.033995E+1	2.033995E+1	7.888868E-5	1.167305E+2
4.000000E-1	1.808222E+1	1.808222E+1	7.013205E-5	1.169180E+2
3.500000E-1	1.582113E+1	1.582113E+1	6.136241E-5	1.171064E+2
3.000000E-1	1.356070E+1	1.356070E+1	5.259531E-5	1.172949E+2
2.500000E-1	1.130014E+1	1.130014E+1	4.382771E-5	1.174824E+2
2.000000E-1	9.044474E+0	9.044474E+0	3.507908E-5	1.176709E+2
1.500000E-1	6.787644E+0	6.787644E+0	2.632594E-5	1.178584E+2
1.000000E-1	4.528082E+0	4.528082E+0	1.756221E-5	1.180469E+2
5.000000E-2	2.268431E+0	2.268431E+0	8.798132E-6	1.184287E+2
0.000000E+0	2.675479E-4	2.675479E-4	1.037687E-9	1.190039E+2
-5.000000E-2	2.254375E+0	-2.254375E+0	-8.743616E-6	1.193857E+2
-1.000000E-1	4.516227E+0	-4.516227E+0	-1.751623E-5	1.199619E+2
-1.500000E-1	6.776464E+0	-6.776464E+0	-2.628258E-5	1.201494E+2
-2.000000E-1	9.034133E+0	-9.034133E+0	-3.503897E-5	1.203379E+2
-2.500000E-1	1.129053E+1	-1.129053E+1	-4.379042E-5	1.205264E+2
-3.000000E-1	1.355158E+1	-1.355158E+1	-5.255993E-5	1.207139E+2
-3.500000E-1	1.581302E+1	-1.581302E+1	-6.133095E-5	1.209023E+2
-4.000000E-1	1.807517E+1	-1.807517E+1	-7.010472E-5	1.210908E+2
-4.500000E-1	2.033252E+1	-2.033252E+1	-7.885987E-5	1.212783E+2
-5.000000E-1	2.259051E+1	-2.259051E+1	-8.761749E-5	1.214668E+2
-5.000000E-1	2.259094E+1	-2.259094E+1	-8.761916E-5	1.216543E+2
-4.500000E-1	2.033358E+1	-2.033358E+1	-7.886397E-5	1.218428E+2
-4.000000E-1	1.807676E+1	-1.807676E+1	-7.011088E-5	1.220312E+2
-3.500000E-1	1.581472E+1	-1.581472E+1	-6.133756E-5	1.222187E+2
-3.000000E-1	1.355336E+1	-1.355336E+1	-5.256684E-5	1.224072E+2
-2.500000E-1	1.129218E+1	-1.129218E+1	-4.379684E-5	1.225957E+2
-2.000000E-1	9.035566E+0	-9.035566E+0	-3.504453E-5	1.227832E+2
-1.500000E-1	6.777650E+0	-6.777650E+0	-2.628718E-5	1.229717E+2
-1.000000E-1	4.517052E+0	-4.517052E+0	-1.751943E-5	1.231592E+2
-5.000000E-2	2.255004E+0	-2.255004E+0	-8.746055E-6	1.235410E+2
0.000000E+0	1.202438E-5	1.202438E-5	4.663667E-11	1.250469E+2
