voltage_YSR_1_32A	absJ_YSR_1_32A	J_YSR_1_32A	current_YSR_1_32A	time_YSR_1_32A
4.500000E-1	2.489016E+1	2.489016E+1	9.653673E-5	2.624414E+1
4.000000E-1	2.212830E+1	2.212830E+1	8.582484E-5	2.643164E+1
3.500000E-1	1.936162E+1	1.936162E+1	7.509421E-5	2.662012E+1
3.000000E-1	1.659551E+1	1.659551E+1	6.436583E-5	2.680762E+1
2.500000E-1	1.382956E+1	1.382956E+1	5.363807E-5	2.699609E+1
2.000000E-1	1.106904E+1	1.106904E+1	4.293137E-5	2.718457E+1
1.500000E-1	8.307166E+0	8.307166E+0	3.221942E-5	2.737207E+1
1.000000E-1	5.541670E+0	5.541670E+0	2.149342E-5	2.756055E+1
5.000000E-2	2.774971E+0	2.774971E+0	1.076275E-5	2.774902E+1
0.000000E+0	1.423974E-5	1.423974E-5	5.522897E-11	2.925391E+1
-5.000000E-2	2.761687E+0	-2.761687E+0	-1.071123E-5	2.983008E+1
-1.000000E-1	5.530612E+0	-5.530612E+0	-2.145053E-5	3.001758E+1
-1.500000E-1	8.298337E+0	-8.298337E+0	-3.218518E-5	3.020605E+1
-2.000000E-1	1.106310E+1	-1.106310E+1	-4.290834E-5	3.039355E+1
-2.500000E-1	1.382674E+1	-1.382674E+1	-5.362713E-5	3.058203E+1
-3.000000E-1	1.659570E+1	-1.659570E+1	-6.436658E-5	3.077051E+1
-3.500000E-1	1.936532E+1	-1.936532E+1	-7.510858E-5	3.095801E+1
-4.000000E-1	2.213614E+1	-2.213614E+1	-8.585522E-5	3.114648E+1
-4.500000E-1	2.490053E+1	-2.490053E+1	-9.657694E-5	3.133496E+1
-5.000000E-1	2.765779E+1	-2.765779E+1	-1.072710E-4	3.190527E+1
-5.000000E-1	2.765856E+1	-2.765856E+1	-1.072740E-4	3.209375E+1
-4.500000E-1	2.490428E+1	-2.490428E+1	-9.659150E-5	3.247363E+1
-4.000000E-1	2.214037E+1	-2.214037E+1	-8.587162E-5	3.266113E+1
-3.500000E-1	1.937013E+1	-1.937013E+1	-7.512722E-5	3.284961E+1
-3.000000E-1	1.660049E+1	-1.660049E+1	-6.438514E-5	3.303809E+1
-2.500000E-1	1.383130E+1	-1.383130E+1	-5.364484E-5	3.322559E+1
-2.000000E-1	1.106748E+1	-1.106748E+1	-4.292531E-5	3.341406E+1
-1.500000E-1	8.302119E+0	-8.302119E+0	-3.219985E-5	3.360254E+1
-1.000000E-1	5.533291E+0	-5.533291E+0	-2.146092E-5	3.379004E+1
-5.000000E-2	2.763033E+0	-2.763033E+0	-1.071645E-5	3.397852E+1
0.000000E+0	1.055543E-5	1.055543E-5	4.093935E-11	3.525977E+1
0.000000E+0	6.991805E-6	6.991805E-6	2.711778E-11	3.578418E+1
5.000000E-2	2.779122E+0	2.779122E+0	1.077885E-5	3.635937E+1
1.000000E-1	5.550279E+0	5.550279E+0	2.152681E-5	3.654688E+1
1.500000E-1	8.320374E+0	8.320374E+0	3.227065E-5	3.673535E+1
2.000000E-1	1.108715E+1	1.108715E+1	4.300161E-5	3.692383E+1
2.500000E-1	1.385292E+1	1.385292E+1	5.372867E-5	3.711133E+1
3.000000E-1	1.662436E+1	1.662436E+1	6.447775E-5	3.729980E+1
