Voltage,Abs_J,J,Current,Time,0,0,0,0,0,0
-0.1,0.0086416,-0.0086416,-3.35E-08,40.491,0,0,0,0,0,0
-0.05,0.010451,-0.010451,-4.05E-08,40.679,0,0,0,0,0,0
0,3.76E-06,3.76E-06,1.46E-11,41.798,0,0,0,0,0,0
0,3.66E-06,3.66E-06,1.42E-11,42.321,0,0,0,0,0,0
0.05,0.0027277,0.0027277,1.06E-08,42.704,0,0,0,0,0,0
0.1,0.005698,0.005698,2.21E-08,42.892,0,0,0,0,0,0
0.15,0.0094013,0.0094013,3.65E-08,43.08,0,0,0,0,0,0
0.2,0.01683,0.01683,6.53E-08,43.269,0,0,0,0,0,0
0.25,0.033971,0.033971,1.32E-07,43.843,0,0,0,0,0,0
0.3,0.059821,0.059821,2.32E-07,44.03,0,0,0,0,0,0
0.35,0.091842,0.091842,3.56E-07,44.219,0,0,0,0,0,0
0.4,0.12874,0.12874,4.99E-07,44.407,0,0,0,0,0,0
0.45,0.14971,0.14971,5.81E-07,44.595,0,0,0,0,0,0
0.5,0.19482,0.19482,7.56E-07,44.783,0,0,0,0,0,0
0.5,0.19476,0.19476,7.55E-07,44.972,0,0,0,0,0,0
0.45,0.14003,0.14003,5.43E-07,45.159,0,0,0,0,0,0
0.4,0.10652,0.10652,4.13E-07,45.348,0,0,0,0,0,0
0.35,0.080574,0.080574,3.13E-07,45.535,0,0,0,0,0,0
0.3,0.051123,0.051123,1.98E-07,45.724,0,0,0,0,0,0
0.25,0.036322,0.036322,1.41E-07,45.912,0,0,0,0,0,0
0.2,0.024502,0.024502,9.50E-08,46.294,0,0,0,0,0,0
0.15,0.013512,0.013512,5.24E-08,46.481,0,0,0,0,0,0
0.1,0.0073068,0.0073068,2.83E-08,46.67,0,0,0,0,0,0
0.05,0.0032787,0.0032787,1.27E-08,46.857,0,0,0,0,0,0
0,3.74E-06,3.74E-06,1.45E-11,47.753,0,0,0,0,0,0
-0.05,0.0031909,-0.0031909,-1.24E-08,48.136,0,0,0,0,0,0
-0.1,0.0082477,-0.0082477,-3.20E-08,48.323,0,0,0,0,0,0
-0.15,0.014575,-0.014575,-5.65E-08,48.512,0,0,0,0,0,0
-0.2,0.02444,-0.02444,-9.48E-08,48.7,0,0,0,0,0,0
-0.25,0.037304,-0.037304,-1.45E-07,49.274,0,0,0,0,0,0
-0.3,0.06589,-0.06589,-2.56E-07,49.463,0,0,0,0,0,0
-0.35,0.13264,-0.13264,-5.14E-07,49.65,0,0,0,0,0,0
-0.4,23.097,-23.097,-8.96E-05,50.227,0,0,0,0,0,0
-0.45,26.157,-26.157,-0.00010145,50.414,0,0,0,0,0,0
-0.5,29.122,-29.122,-0.00011295,50.985,0,0,0,0,0,0
-0.5,29.123,-29.123,-0.00011296,51.174,0,0,0,0,0,0
-0.45,26.212,-26.212,-0.00010166,51.361,0,0,0,0,0,0
-0.4,23.303,-23.303,-9.04E-05,51.741,0,0,0,0,0,0
-0.35,20.38,-20.38,-7.90E-05,51.93,0,0,0,0,0,0
-0.3,17.454,-17.454,-6.77E-05,52.118,0,0,0,0,0,0
-0.25,14.512,-14.512,-5.63E-05,52.306,0,0,0,0,0,0
-0.2,11.444,-11.444,-4.44E-05,52.494,0,0,0,0,0,0
-0.15,4.6601,-4.6601,-1.81E-05,52.682,0,0,0,0,0,0
-0.1,0.036812,-0.036812,-1.43E-07,53.063,0,0,0,0,0,0
-0.05,0.007534,-0.007534,-2.92E-08,53.445,0,0,0,0,0,0
0,2.95E-06,2.95E-06,1.15E-11,54.34,0,0,0,0,0,0
0,4.44E-06,4.44E-06,1.72E-11,54.864,0,0,0,0,0,0
0.05,0.0060895,0.0060895,2.36E-08,55.247,0,0,0,0,0,0
0.1,0.012599,0.012599,4.89E-08,55.435,0,0,0,0,0,0
0.15,0.025252,0.025252,9.79E-08,55.623,0,0,0,0,0,0
0.2,0.056782,0.056782,2.20E-07,56.197,0,0,0,0,0,0
0.25,0.086637,0.086637,3.36E-07,56.386,0,0,0,0,0,0
0.3,0.12587,0.12587,4.88E-07,56.573,0,0,0,0,0,0
0.35,0.1826,0.1826,7.08E-07,56.762,0,0,0,0,0,0
0.4,0.28989,0.28989,1.12E-06,57.344,0,0,0,0,0,0
0.45,0.39137,0.39137,1.52E-06,57.531,0,0,0,0,0,0
0.5,0.49361,0.49361,1.91E-06,57.72,0,0,0,0,0,0
0.5,0.50633,0.50633,1.96E-06,57.907,0,0,0,0,0,0
0.45,0.34197,0.34197,1.33E-06,58.096,0,0,0,0,0,0
0.4,0.233,0.233,9.04E-07,58.478,0,0,0,0,0,0
0.35,0.15783,0.15783,6.12E-07,58.666,0,0,0,0,0,0
0.3,0.10301,0.10301,4.00E-07,58.854,0,0,0,0,0,0
0.25,0.065917,0.065917,2.56E-07,59.042,0,0,0,0,0,0
0.2,0.039942,0.039942,1.55E-07,59.229,0,0,0,0,0,0
0.15,0.029715,0.029715,1.15E-07,59.418,0,0,0,0,0,0
0.1,0.013753,0.013753,5.33E-08,59.8,0,0,0,0,0,0
0.05,0.0058268,0.0058268,2.26E-08,59.987,0,0,0,0,0,0
0,4.86E-06,4.86E-06,1.88E-11,60.883,0,0,0,0,0,0
-0.05,0.01919,-0.01919,-7.44E-08,61.652,0,0,0,0,0,0
-0.1,0.028009,-0.028009,-1.09E-07,61.84,0,0,0,0,0,0
-0.15,0.035271,-0.035271,-1.37E-07,62.028,0,0,0,0,0,0
-0.2,0.058156,-0.058156,-2.26E-07,62.216,0,0,0,0,0,0
-0.25,8.5525,-8.5525,-3.32E-05,62.792,0,0,0,0,0,0
-0.3,12.103,-12.103,-4.69E-05,62.98,0,0,0,0,0,0
-0.35,15.494,-15.494,-6.01E-05,63.168,0,0,0,0,0,0
-0.4,17.628,-17.628,-6.84E-05,63.356,0,0,0,0,0,0
-0.45,20.663,-20.663,-8.01E-05,63.545,0,0,0,0,0,0
-0.5,22.915,-22.915,-8.89E-05,63.732,0,0,0,0,0,0
-0.5,22.764,-22.764,-8.83E-05,63.921,0,0,0,0,0,0
-0.45,18.932,-18.932,-7.34E-05,64.108,0,0,0,0,0,0
-0.4,15.439,-15.439,-5.99E-05,64.297,0,0,0,0,0,0
-0.35,14.619,-14.619,-5.67E-05,64.485,0,0,0,0,0,0
-0.3,13.237,-13.237,-5.13E-05,64.673,0,0,0,0,0,0
-0.25,13.143,-13.143,-5.10E-05,64.861,0,0,0,0,0,0
-0.2,11.406,-11.406,-4.42E-05,65.05,0,0,0,0,0,0
-0.15,8.6448,-8.6448,-3.35E-05,65.237,0,0,0,0,0,0
-0.1,5.7863,-5.7863,-2.24E-05,65.426,0,0,0,0,0,0
-0.05,2.8952,-2.8952,-1.12E-05,65.614,0,0,0,0,0,0
0,2.84E-05,2.84E-05,1.10E-10,66.412,0,0,0,0,0,0
0,2.73E-05,2.73E-05,1.06E-10,66.602,0,0,0,0,0,0
0.05,2.9248,2.9248,1.13E-05,67.372,0,0,0,0,0,0
0.1,5.8403,5.8403,2.27E-05,67.56,0,0,0,0,0,0
0.15,8.7534,8.7534,3.40E-05,67.748,0,0,0,0,0,0
0.2,11.661,11.661,4.52E-05,67.937,0,0,0,0,0,0
0.25,14.564,14.564,5.65E-05,68.124,0,0,0,0,0,0
0.3,17.464,17.464,6.77E-05,68.312,0,0,0,0,0,0
0.35,20.364,20.364,7.90E-05,68.5,0,0,0,0,0,0
0.4,23.269,23.269,9.02E-05,68.688,0,0,0,0,0,0
0.45,26.172,26.172,0.00010151,68.877,0,0,0,0,0,0
0.5,29.095,29.095,0.00011285,69.447,0,0,0,0,0,0
0.5,29.1,29.1,0.00011287,69.636,0,0,0,0,0,0
0.45,26.199,26.199,0.00010161,69.824,0,0,0,0,0,0
0.4,23.31,23.31,9.04E-05,70.203,0,0,0,0,0,0
0.35,20.399,20.399,7.91E-05,70.392,0,0,0,0,0,0
0.3,17.486,17.486,6.78E-05,70.58,0,0,0,0,0,0
0.25,14.573,14.573,5.65E-05,70.768,0,0,0,0,0,0
0.2,11.665,11.665,4.52E-05,70.956,0,0,0,0,0,0
0.15,8.7544,8.7544,3.40E-05,71.145,0,0,0,0,0,0
0.1,5.8405,5.8405,2.27E-05,71.332,0,0,0,0,0,0
0.05,2.9249,2.9249,1.13E-05,71.521,0,0,0,0,0,0
0,0.00037922,0.00037922,1.47E-09,72.096,0,0,0,0,0,0
-0.05,2.9109,-2.9109,-1.13E-05,72.865,0,0,0,0,0,0
-0.1,5.8292,-5.8292,-2.26E-05,73.054,0,0,0,0,0,0
-0.15,8.7463,-8.7463,-3.39E-05,73.241,0,0,0,0,0,0
-0.2,11.66,-11.66,-4.52E-05,73.43,0,0,0,0,0,0
-0.25,14.572,-14.572,-5.65E-05,73.618,0,0,0,0,0,0
-0.3,17.489,-17.489,-6.78E-05,73.806,0,0,0,0,0,0
-0.35,20.407,-20.407,-7.91E-05,73.994,0,0,0,0,0,0
-0.4,23.326,-23.326,-9.05E-05,74.182,0,0,0,0,0,0
-0.45,26.238,-26.238,-0.00010176,74.37,0,0,0,0,0,0
-0.5,29.143,-29.143,-0.00011303,74.941,0,0,0,0,0,0
-0.5,29.144,-29.144,-0.00011304,75.13,0,0,0,0,0,0
-0.45,26.233,-26.233,-0.00010174,75.317,0,0,0,0,0,0
-0.4,23.331,-23.331,-9.05E-05,75.697,0,0,0,0,0,0
-0.35,20.411,-20.411,-7.92E-05,75.886,0,0,0,0,0,0
-0.3,17.492,-17.492,-6.78E-05,76.073,0,0,0,0,0,0
-0.25,14.574,-14.574,-5.65E-05,76.262,0,0,0,0,0,0
-0.2,11.662,-11.662,-4.52E-05,76.45,0,0,0,0,0,0
-0.15,8.7473,-8.7473,-3.39E-05,76.638,0,0,0,0,0,0
-0.1,5.8297,-5.8297,-2.26E-05,76.826,0,0,0,0,0,0
-0.05,2.9108,-2.9108,-1.13E-05,77.014,0,0,0,0,0,0
0,2.74E-05,2.74E-05,1.06E-10,77.812,0,0,0,0,0,0
0,2.71E-05,2.71E-05,1.05E-10,78.002,0,0,0,0,0,0
0.05,2.9253,2.9253,1.13E-05,78.772,0,0,0,0,0,0
0.1,5.8396,5.8396,2.26E-05,78.96,0,0,0,0,0,0
0.15,8.7508,8.7508,3.39E-05,79.148,0,0,0,0,0,0
0.2,11.659,11.659,4.52E-05,79.336,0,0,0,0,0,0
0.25,14.567,14.567,5.65E-05,79.524,0,0,0,0,0,0
0.3,17.482,17.482,6.78E-05,79.713,0,0,0,0,0,0
0.35,20.398,20.398,7.91E-05,79.9,0,0,0,0,0,0
0.4,23.315,23.315,9.04E-05,80.089,0,0,0,0,0,0
0.45,26.227,26.227,0.00010172,80.277,0,0,0,0,0,0
0.5,29.128,29.128,0.00011297,80.848,0,0,0,0,0,0
0.5,29.125,29.125,0.00011296,81.036,0,0,0,0,0,0
0.45,26.214,26.214,0.00010167,81.225,0,0,0,0,0,0
0.4,23.308,23.308,9.04E-05,81.604,0,0,0,0,0,0
0.35,20.39,20.39,7.91E-05,81.792,0,0,0,0,0,0
0.3,17.476,17.476,6.78E-05,81.98,0,0,0,0,0,0
0.25,14.562,14.562,5.65E-05,82.168,0,0,0,0,0,0
0.2,11.653,11.653,4.52E-05,82.356,0,0,0,0,0,0
0.15,8.7439,8.7439,3.39E-05,82.545,0,0,0,0,0,0
0.1,5.8313,5.8313,2.26E-05,82.732,0,0,0,0,0,0
0.05,2.919,2.919,1.13E-05,82.921,0,0,0,0,0,0
0,1.23E-05,1.23E-05,4.79E-11,84.426,0,0,0,0,0,0
-0.05,2.8879,-2.8879,-1.12E-05,85.002,0,0,0,0,0,0
-0.1,5.7763,-5.7763,-2.24E-05,85.189,0,0,0,0,0,0
-0.15,8.6504,-8.6504,-3.36E-05,85.378,0,0,0,0,0,0
-0.2,11.51,-11.51,-4.46E-05,85.566,0,0,0,0,0,0
-0.25,14.373,-14.373,-5.57E-05,85.754,0,0,0,0,0,0
-0.3,17.246,-17.246,-6.69E-05,85.942,0,0,0,0,0,0
-0.35,20.134,-20.134,-7.81E-05,86.131,0,0,0,0,0,0
-0.4,23.016,-23.016,-8.93E-05,86.318,0,0,0,0,0,0
-0.45,25.888,-25.888,-0.00010041,86.507,0,0,0,0,0,0
-0.5,28.767,-28.767,-0.00011157,87.078,0,0,0,0,0,0
-0.5,28.772,-28.772,-0.00011159,87.266,0,0,0,0,0,0
-0.45,25.907,-25.907,-0.00010048,87.454,0,0,0,0,0,0
-0.4,23.063,-23.063,-8.94E-05,87.834,0,0,0,0,0,0
-0.35,20.184,-20.184,-7.83E-05,88.021,0,0,0,0,0,0
-0.3,17.303,-17.303,-6.71E-05,88.21,0,0,0,0,0,0
-0.25,14.418,-14.418,-5.59E-05,88.398,0,0,0,0,0,0
-0.2,11.537,-11.537,-4.47E-05,88.586,0,0,0,0,0,0
-0.15,8.6532,-8.6532,-3.36E-05,88.774,0,0,0,0,0,0
-0.1,5.7676,-5.7676,-2.24E-05,88.963,0,0,0,0,0,0
-0.05,2.88,-2.88,-1.12E-05,89.15,0,0,0,0,0,0
0,2.62E-05,2.62E-05,1.02E-10,89.949,0,0,0,0,0,0
0,2.70E-05,2.70E-05,1.05E-10,90.139,0,0,0,0,0,0
0.05,2.9163,2.9163,1.13E-05,90.908,0,0,0,0,0,0
0.1,5.826,5.826,2.26E-05,91.097,0,0,0,0,0,0
0.15,8.7365,8.7365,3.39E-05,91.284,0,0,0,0,0,0
0.2,11.645,11.645,4.52E-05,91.473,0,0,0,0,0,0
0.25,14.553,14.553,5.64E-05,91.661,0,0,0,0,0,0
0.3,17.469,17.469,6.78E-05,91.849,0,0,0,0,0,0
0.35,20.385,20.385,7.91E-05,92.037,0,0,0,0,0,0
0.4,23.303,23.303,9.04E-05,92.226,0,0,0,0,0,0
0.45,26.217,26.217,0.00010168,92.413,0,0,0,0,0,0
0.5,29.123,29.123,0.00011296,92.984,0,0,0,0,0,0
0.5,29.125,29.125,0.00011296,93.173,0,0,0,0,0,0
0.45,26.217,26.217,0.00010168,93.36,0,0,0,0,0,0
0.4,23.319,23.319,9.04E-05,93.74,0,0,0,0,0,0
0.35,20.405,20.405,7.91E-05,93.929,0,0,0,0,0,0
0.3,17.49,17.49,6.78E-05,94.116,0,0,0,0,0,0
0.25,14.576,14.576,5.65E-05,94.305,0,0,0,0,0,0
0.2,11.667,11.667,4.53E-05,94.492,0,0,0,0,0,0
0.15,8.756,8.756,3.40E-05,94.681,0,0,0,0,0,0
0.1,5.8411,5.8411,2.27E-05,94.869,0,0,0,0,0,0
