Voltage,Abs_J,J,Current,Time,0,0,0,0,0,0
-0.1,1.24E-07,-1.24E-07,-4.82E-13,57.058,0,0,0,0,0,0
-0.15,1.59E-07,-1.59E-07,-6.15E-13,57.581,0,0,0,0,0,0
-0.2,1.45E-07,-1.45E-07,-5.61E-13,58.104,0,0,0,0,0,0
-0.25,1.35E-07,-1.35E-07,-5.22E-13,58.628,0,0,0,0,0,0
-0.3,1.49E-07,-1.49E-07,-5.77E-13,59.151,0,0,0,0,0,0
-0.35,1.23E-07,-1.23E-07,-4.78E-13,59.675,0,0,0,0,0,0
-0.4,1.70E-07,-1.70E-07,-6.59E-13,60.198,0,0,0,0,0,0
-0.45,1.36E-07,-1.36E-07,-5.27E-13,60.722,0,0,0,0,0,0
-0.5,1.53E-07,-1.53E-07,-5.92E-13,61.245,0,0,0,0,0,0
-0.5,5.94E-08,-5.94E-08,-2.30E-13,61.769,0,0,0,0,0,0
-0.45,5.25E-08,5.25E-08,2.04E-13,62.292,0,0,0,0,0,0
-0.4,2.09E-08,2.09E-08,8.11E-14,62.815,0,0,0,0,0,0
-0.35,3.47E-08,3.47E-08,1.34E-13,63.339,0,0,0,0,0,0
-0.3,3.24E-08,3.24E-08,1.26E-13,63.862,0,0,0,0,0,0
-0.25,7.20E-08,7.20E-08,2.79E-13,64.386,0,0,0,0,0,0
-0.2,4.77E-08,4.77E-08,1.85E-13,64.909,0,0,0,0,0,0
-0.15,6.06E-08,6.06E-08,2.35E-13,65.433,0,0,0,0,0,0
-0.1,8.55E-08,8.55E-08,3.32E-13,65.956,0,0,0,0,0,0
-0.05,2.02E-07,2.02E-07,7.85E-13,66.479,0,0,0,0,0,0
0,6.42E-07,-6.42E-07,-2.49E-12,67.003,0,0,0,0,0,0
0,2.22E-07,-2.22E-07,-8.63E-13,67.527,0,0,0,0,0,0
0.05,1.98E-07,1.98E-07,7.67E-13,68.051,0,0,0,0,0,0
0.1,1.46E-07,1.46E-07,5.65E-13,68.574,0,0,0,0,0,0
0.15,2.42E-08,-2.42E-08,-9.39E-14,69.098,0,0,0,0,0,0
0.2,7.22E-08,-7.22E-08,-2.80E-13,69.621,0,0,0,0,0,0
0.25,8.13E-08,-8.13E-08,-3.16E-13,70.145,0,0,0,0,0,0
0.3,1.93E-07,1.93E-07,7.50E-13,70.668,0,0,0,0,0,0
0.35,5.87E-08,-5.87E-08,-2.28E-13,71.191,0,0,0,0,0,0
0.4,6.11E-08,6.11E-08,2.37E-13,71.715,0,0,0,0,0,0
0.45,7.55E-08,7.55E-08,2.93E-13,72.238,0,0,0,0,0,0
0.5,6.68E-08,6.68E-08,2.59E-13,72.762,0,0,0,0,0,0
0.5,9.41E-10,-9.41E-10,-3.65E-15,73.285,0,0,0,0,0,0
0.45,1.19E-07,-1.19E-07,-4.62E-13,73.809,0,0,0,0,0,0
0.4,9.72E-08,-9.72E-08,-3.77E-13,74.332,0,0,0,0,0,0
0.35,1.15E-07,-1.15E-07,-4.46E-13,74.855,0,0,0,0,0,0
0.3,1.45E-07,-1.45E-07,-5.61E-13,75.379,0,0,0,0,0,0
0.25,1.23E-07,-1.23E-07,-4.77E-13,75.902,0,0,0,0,0,0
0.2,1.63E-07,-1.63E-07,-6.31E-13,76.426,0,0,0,0,0,0
0.15,1.30E-07,-1.30E-07,-5.03E-13,76.949,0,0,0,0,0,0
0.1,1.26E-07,-1.26E-07,-4.88E-13,77.473,0,0,0,0,0,0
0.05,1.15E-07,-1.15E-07,-4.44E-13,77.996,0,0,0,0,0,0
0,1.13E-07,-1.13E-07,-4.37E-13,78.52,0,0,0,0,0,0
-0.05,1.02E-07,-1.02E-07,-3.96E-13,79.043,0,0,0,0,0,0
-0.1,2.12E-07,-2.12E-07,-8.22E-13,79.566,0,0,0,0,0,0
-0.15,2.95E-07,-2.95E-07,-1.14E-12,80.09,0,0,0,0,0,0
